,sku,reference_interne_magasin,name,status,on_selection,unite_prix,prix_public,short_description,poids_portion,nbre_portion,price,prix_kilo_site,tax_class_id,marge_arriere,cost,image,small_image,thumbnail,_product_websites,commercant,,,produit_de_saison,,categories,Maturité (choisir une option):drop_down:1,,saisonnalite,origine,lien_producteur,origine,labels_produits,produit_biologique,description,suggestion_utilisation,conseil_commercant,poids_par_pers,weight,notes_com,meta_title,meta_description,us_skus,re_skus,cs_skus
x,MPB17-PDT-1122,246,Patate douce,Activé,,kg,3.95 €,Le kilo,1.000,1,3.95 €,3.95 €/kg,5,0.20,3.00 €,patatedouce.jpg,patatedouce.jpg,patatedouce.jpg,petitcommis_batignolles,Pascal Bassard Primeur,Tous les légumes,Pommes de Terre,Oui,Mon Primeur/Pascal Bassard Primeur/Tous les légumes,Mon Primeur/Pascal Bassard Primeur/Tous les produits;;Mon Primeur/Pascal Bassard Primeur/Tous les légumes/Pommes de Terre;;Mon Primeur/Pascal Bassard Primeur/Produits de saison,,123456789OND,,,,,,Non,,,,,1.000,,Patate douce - Au Pas De Courses,Patate douce - Pascal Bassard Primeur - Le kilo - ,,re::^MPB17-PDT,
x,MPB17-AUL-1121,248,Panais,Activé,,kg,2.95 €,Les 500g,0.500,1,1.48 €,2.95 €/kg,5,0.20,1.12 €,panais.jpg,panais.jpg,panais.jpg,petitcommis_batignolles,Pascal Bassard Primeur,Tous les légumes,Autres Légumes,Oui,Mon Primeur/Pascal Bassard Primeur/Tous les légumes,Mon Primeur/Pascal Bassard Primeur/Tous les produits;;Mon Primeur/Pascal Bassard Primeur/Tous les légumes/Autres Légumes;;Mon Primeur/Pascal Bassard Primeur/Produits de saison,,12346789OND,,,,France,,Non,"De la même famille que la carotte, le panais est l’un des légumes anciens qui connait un spectaculaire renouveau. Il renferme de très nombreux minéraux et vitamines. On peut le consommer cru comme cuit",,,,0.500,,Panais - Au Pas De Courses,"Panais - Pascal Bassard Primeur - Les 500g - De la même famille que la carotte, le panais est l’un des légumes anciens qui connait un spectaculaire renouveau. I",,,
x,MPB17-SAL-1148,268,Salade Sucrine,Activé,,lot,3.80 €,Le lot de 6 coeurs de salade,,1,3.80 €,3.8 €/lot,5,0.20,2.88 €,sucrine.jpg,sucrine.jpg,sucrine.jpg,petitcommis_batignolles,Pascal Bassard Primeur,Tous les légumes,Salade,Non,Mon Primeur/Pascal Bassard Primeur/Tous les légumes,Mon Primeur/Pascal Bassard Primeur/Tous les produits;;Mon Primeur/Pascal Bassard Primeur/Tous les légumes/Salade,,,,Primaflore,,France,,Non,,,,,0.000,,Salade Sucrine - Au Pas De Courses,Salade Sucrine - Pascal Bassard Primeur - Le lot de 6 coeurs de salade - ,,re::^MPB17-SAL,
x,MPB17-TOM-1149,272,Tomate Ananas,Activé,,kg,6.95 €,Les 500g,0.500,1,3.48 €,6.95 €/kg,5,0.20,2.64 €,tomateananas.jpg,tomateananas.jpg,tomateananas.jpg,petitcommis_batignolles,Pascal Bassard Primeur,Tous les légumes,Tomates,Oui,Mon Primeur/Pascal Bassard Primeur/Tous les légumes,Mon Primeur/Pascal Bassard Primeur/Tous les produits;;Mon Primeur/Pascal Bassard Primeur/Tous les légumes/Tomates;;Mon Primeur/Pascal Bassard Primeur/Produits de saison,,56789,,,,France,Tomates de pleine terre,Non,,,,,0.500,,Tomate Ananas - Au Pas De Courses,Tomate Ananas - Pascal Bassard Primeur - Les 500g - ,,re::^MPB17-TOM,
x,MPB17-TOM-1160,272,Tomate Marmande,Activé,,kg,6.95 €,Les 500g,0.500,1,3.48 €,6.95 €/kg,5,0.20,2.64 €,tomatemarmande.jpg,tomatemarmande.jpg,tomatemarmande.jpg,petitcommis_batignolles,Pascal Bassard Primeur,Tous les légumes,Tomates,Oui,Mon Primeur/Pascal Bassard Primeur/Tous les légumes,Mon Primeur/Pascal Bassard Primeur/Tous les produits;;Mon Primeur/Pascal Bassard Primeur/Tous les légumes/Tomates;;Mon Primeur/Pascal Bassard Primeur/Produits de saison,,56789,,,,France,Tomates de pleine terre,Non,,,,,0.500,,Tomate Marmande - Au Pas De Courses,Tomate Marmande - Pascal Bassard Primeur - Les 500g - ,,re::^MPB17-TOM,
x,MPB17-TOM-1162,272,Tomates coeur de boeuf,Activé,1,kg,6.95 €,Les 500g,0.500,1,3.48 €,6.95 €/kg,5,0.20,2.64 €,PBP17-tomatecoeurdeboeuf.jpg,PBP17-tomatecoeurdeboeuf.jpg,PBP17-tomatecoeurdeboeuf.jpg,petitcommis_batignolles,Pascal Bassard Primeur,Tous les légumes,Tomates,Oui,Mon Primeur/Pascal Bassard Primeur/Tous les légumes,Mon Primeur/Pascal Bassard Primeur/Tous les produits;;Mon Primeur/Pascal Bassard Primeur/Tous les légumes/Tomates;;Mon Primeur/Pascal Bassard Primeur/Produits de saison,,56789,,,,France,Tomates de pleine terre,Non,,,,,0.500,,Tomates coeur de boeuf - Au Pas De Courses,Tomates coeur de boeuf - Pascal Bassard Primeur - Les 500g - ,,re::^MPB17-TOM,
,MPB17-OAE-1115,278,"La botte d'oignon frais rouge
",Activé,,pièce,2.50 €,La botte,,1,2.50 €,2.5 €/pièce,5,0.20,1.90 €,PBP17-botteoignonrouge.jpg,PBP17-botteoignonrouge.jpg,PBP17-botteoignonrouge.jpg,petitcommis_batignolles,Pascal Bassard Primeur,Tous les légumes,"Oignons, Ails & Echalottes",Oui,Mon Primeur/Pascal Bassard Primeur/Tous les légumes,"Mon Primeur/Pascal Bassard Primeur/Tous les produits;;Mon Primeur/Pascal Bassard Primeur/Tous les légumes/Oignons, Ails & Echalottes;;Mon Primeur/Pascal Bassard Primeur/Produits de saison",,3456789O,,,,France,,Non,,,,,0.000,,"La botte d'oignon frais rouge
 - Au Pas De Courses","La botte d'oignon frais rouge
 - Pascal Bassard Primeur - La botte - ",,,
x,MPB17-CHO-1102,311,Mini chou fleur,Activé,,piece,2.95 €,L'unité,,1,2.95 €,2.95 €/piece,5,0.20,2.24 €,CDV17-minichoufleur.jpg,CDV17-minichoufleur.jpg,CDV17-minichoufleur.jpg,petitcommis_batignolles,Pascal Bassard Primeur,Tous les légumes,Choux,Oui,Mon Primeur/Pascal Bassard Primeur/Tous les légumes,Mon Primeur/Pascal Bassard Primeur/Tous les produits;;Mon Primeur/Pascal Bassard Primeur/Tous les légumes/Choux;;Mon Primeur/Pascal Bassard Primeur/Produits de saison,,56789O,,,,,,Non,,,,,0.000,,Mini chou fleur - Au Pas De Courses,Mini chou fleur - Pascal Bassard Primeur - L'unité - ,,,
x,MPB17-CHO-1103,311,Mini chou vert,Activé,,piece,2.95 €,L'unité,,1,2.95 €,2.95 €/piece,5,0.20,2.24 €,PBP17-Minichouvert.jpg,PBP17-Minichouvert.jpg,PBP17-Minichouvert.jpg,petitcommis_batignolles,Pascal Bassard Primeur,Tous les légumes,Choux,Non,Mon Primeur/Pascal Bassard Primeur/Tous les légumes,Mon Primeur/Pascal Bassard Primeur/Tous les produits;;Mon Primeur/Pascal Bassard Primeur/Tous les légumes/Choux,,,,,,,,Non,,,,,0.000,,Mini chou vert - Au Pas De Courses,Mini chou vert - Pascal Bassard Primeur - L'unité - ,,,
x,MPB17-AUL-1078,326,Barquette d'haricots verts,Activé,,barquette,3.95 €,La barquette de 250g,0.25,1,3.95 €,3.95 €/barquette,5,0.20,3.00 €,haricotvertbarquette.jpg,haricotvertbarquette.jpg,haricotvertbarquette.jpg,petitcommis_batignolles,Pascal Bassard Primeur,Tous les légumes,Autres Légumes,Non,Mon Primeur/Pascal Bassard Primeur/Tous les légumes,Mon Primeur/Pascal Bassard Primeur/Tous les produits;;Mon Primeur/Pascal Bassard Primeur/Tous les légumes/Autres Légumes,,,,,,Kenya,,Non,"Originaire d’Amérique du Sud, le haricot vert est devenu un légume de base de la cuisine en France. Présenté en fagot, en salade ou en purée, il est bien plus qu’un accompagnement passe-partout. Colorées, croquantes ou fondantes, les différentes variétés allient plaisir et arguments nutritionnels.",,,,0.250,,Barquette d'haricots verts - Au Pas De Courses,"Barquette d'haricots verts - Pascal Bassard Primeur - La barquette de 250g - Originaire d’Amérique du Sud, le haricot vert est devenu un légume de base de la cu",,,
x,MPB17-LRA-1030,328,Botte de carottes colorés,Activé,,pièce,2.95 €,La botte,0.500,1,2.95 €,2.95 €/pièce,5,0.20,2.24 €,CDV17-carottecoloree.jpg,CDV17-carottecoloree.jpg,CDV17-carottecoloree.jpg,petitcommis_batignolles,Pascal Bassard Primeur,Tous les légumes,Légumes Racines,Oui,Mon Primeur/Pascal Bassard Primeur/Tous les légumes,Mon Primeur/Pascal Bassard Primeur/Tous les produits;;Mon Primeur/Pascal Bassard Primeur/Tous les légumes/Légumes Racines;;Mon Primeur/Pascal Bassard Primeur/Produits de saison,,123456789OND,,,,France,,Non,"Toujours disponible et très bon marché, la carotte est aujourd’hui le deuxième légume le plus consommé en France, juste derrière la tomate. Elle renferme de très nombreux minéraux et vitamines. D’après l’adage, elle rendrait même aimable…",,,,0.500,,Botte de carottes colorés - Au Pas De Courses,"Botte de carottes colorés - Pascal Bassard Primeur - La botte - Toujours disponible et très bon marché, la carotte est aujourd’hui le deuxième légume le plus co",,,
x,MPB17-OAE-1119,329,Oignon frais rouge,Activé,,kg,2.50 €,Le kilo,1.000,1,2.50 €,2.5 €/kg,5,0.20,1.90 €,PBP17-Oignonsrougefrais.jpg,PBP17-Oignonsrougefrais.jpg,PBP17-Oignonsrougefrais.jpg,petitcommis_batignolles,Pascal Bassard Primeur,Tous les légumes,"Oignons, Ails & Echalottes",Non,Mon Primeur/Pascal Bassard Primeur/Tous les légumes,"Mon Primeur/Pascal Bassard Primeur/Tous les produits;;Mon Primeur/Pascal Bassard Primeur/Tous les légumes/Oignons, Ails & Echalottes",,,,,,France,,Non,,,,,1.000,,Oignon frais rouge - Au Pas De Courses,Oignon frais rouge - Pascal Bassard Primeur - Le kilo - ,,re::^MPB17-OAE,
x,MPB17-PDT-1115,335,Pomme de Terre Ratte,Activé,,kg,4.95 €,Les 500g,0.500,1,2.48 €,4.95 €/kg,5,0.20,1.88 €,ratte.jpg,ratte.jpg,ratte.jpg,petitcommis_batignolles,Pascal Bassard Primeur,Tous les légumes,Pommes de Terre,Oui,Mon Primeur/Pascal Bassard Primeur/Tous les légumes,Mon Primeur/Pascal Bassard Primeur/Tous les produits;;Mon Primeur/Pascal Bassard Primeur/Tous les légumes/Pommes de Terre;;Mon Primeur/Pascal Bassard Primeur/Produits de saison,,123456789OND,,,,France,,Non,,,,,0.500,,Pomme de Terre Ratte - Au Pas De Courses,Pomme de Terre Ratte - Pascal Bassard Primeur - Les 500g - ,,re::^MPB17-PDT,
x,MPB17-FRO-1107,350,Myrtille,Activé,,barquette,4.95 €,La barquette de 125g,0.125,1,4.95 €,4.95 €/barquette,5,0.20,3.75 €,myrtille.jpg,myrtille.jpg,myrtille.jpg,petitcommis_batignolles,Pascal Bassard Primeur,Tous les fruits,Fruits rouges,Oui,Mon Primeur/Pascal Bassard Primeur/Tous les fruits,Mon Primeur/Pascal Bassard Primeur/Tous les produits;;Mon Primeur/Pascal Bassard Primeur/Tous les fruits/Fruits rouges;;Mon Primeur/Pascal Bassard Primeur/Produits de saison,,6789,,,,France,,Non,"Petite baie gourmande, la myrtille vous séduira par sa jolie teinte bleu-noir et son goût parfumé, légèrement sucré et acidulé. Fruit d’une plante sauvage peu à peu cultivée, la myrtille évoque les confitures d’antan mais offre aussi, par ses saveurs fraîches, florales et boisées, un large éventail de possibilités culinaires.",,,,0.125,,Myrtille - Au Pas De Courses,"Myrtille - Pascal Bassard Primeur - La barquette de 125g - Petite baie gourmande, la myrtille vous séduira par sa jolie teinte bleu-noir et son goût parfumé, lé",,re::^MPB17-FRO,
,MPB17-AUF-1100,364,Pêche Plate,Activé,,kg,3.95 €,Les 500g,0.500,1,1.98 €,3.95 €/kg,5,0.20,1.50 €,PBP17-pecheplate.jpg,PBP17-pecheplate.jpg,PBP17-pecheplate.jpg,petitcommis_batignolles,Pascal Bassard Primeur,Tous les fruits,Autres fruits,Oui,Mon Primeur/Pascal Bassard Primeur/Tous les fruits,Mon Primeur/Pascal Bassard Primeur/Tous les produits;;Mon Primeur/Pascal Bassard Primeur/Tous les fruits/Autres fruits;;Mon Primeur/Pascal Bassard Primeur/Produits de saison,,89,,,,Espagne,,Non,,,,,0.500,,Pêche Plate - Au Pas De Courses,Pêche Plate - Pascal Bassard Primeur - Les 500g - ,,,
x,MPB17-AUL-1026,372,Butternut,Activé,,kg,2.95 €,La pièce environ 1kg,1.000,1,2.95 €,2.95 €/kg,5,0.20,2.24 €,butternut.jpg,butternut.jpg,butternut.jpg,petitcommis_batignolles,Pascal Bassard Primeur,Tous les légumes,Autres Légumes,Oui,Mon Primeur/Pascal Bassard Primeur/Tous les légumes,Mon Primeur/Pascal Bassard Primeur/Tous les produits;;Mon Primeur/Pascal Bassard Primeur/Tous les légumes/Autres Légumes;;Mon Primeur/Pascal Bassard Primeur/Produits de saison,,1239OND,,,,France,,Non,"La courge butternut est une plante de la famille des cucurbitacées. Sa fleur, son fruit et ses graines sont comestibles. La courge butternut est parfois appelée courge Noix de Beurre ou courge Doubeurre. La plante est une plante coureuse, elle s'étend et produit de 3 à 8 fruits par pied. Le fruit de la courge butternut a une couleur beige, sa chair est jaune à orange. Elle peut être dégustée crue, cuite, en purée, en gratin, en soupe, frite, mais peut être également utilisée dans les desserts ou les confitures. Les graines sont comestibles. Les courges sont riches en béta-carotène et en antioxydants. Elles ont l'avantage de se conserver longtemps et sont sources de vitamines A, K, C et B6 notamment pendant l'hiver.",,,,1.000,,Butternut - Au Pas De Courses,"Butternut - Pascal Bassard Primeur - La pièce environ 1kg - La courge butternut est une plante de la famille des cucurbitacées. Sa fleur, son fruit et ses grain",,,
x,MPB17-LRA-1070,375,Gingembre,Activé,,kg,7.95 €,Les 100g,0.100,1,0.80 €,7.95 €/kg,5,0.20,0.60 €,gingembre.jpg,gingembre.jpg,gingembre.jpg,petitcommis_batignolles,Pascal Bassard Primeur,Tous les légumes,Légumes Racines,Oui,Mon Primeur/Pascal Bassard Primeur/Tous les légumes,Mon Primeur/Pascal Bassard Primeur/Tous les produits;;Mon Primeur/Pascal Bassard Primeur/Tous les légumes/Légumes Racines;;Mon Primeur/Pascal Bassard Primeur/Produits de saison,,129OND,,,,,,Non,"Le gingembre (Zingiber officinale) est une espèce de plantes originaire d'Asie, du genre des Zingiber et de la famille des Zingiberaceae dont on utilise le rhizome en cuisine et en médecine traditionnelle. Ce rhizome est une épice très employée dans un grand nombre de cuisines asiatiques, et en particulier dans la cuisine indienne. Il est aussi utilisé en Occident dans la confection du ginger ale et de desserts comme le pain d'épices.",,"Le gingembre frais peut être conservé plusieurs semaines au réfrigérateur. Evitez toutefois de le mettre dans le tiroir à légumes, car l’humidité qui y règne risquerait de favoriser les moisissures. Le gingembre sec se conserve dans un récipient hermétique, au frais et à l’abri de la lumière. Vous pouvez également le congeler et en sortir un morceau pour le râper au moment de le cuisiner. Ne décongelez pas le gingembre, car il se ramollirait et serait difficile à râper.",,0.100,,Gingembre - Au Pas De Courses,"Gingembre - Pascal Bassard Primeur - Les 100g - Le gingembre (Zingiber officinale) est une espèce de plantes originaire d'Asie, du genre des Zingiber et de la f",,,
x,MPB17-PEP-1142,381,Pomme Reine des Reinettes,Activé,1,kg,3.95 €,Les 500g,0.500,1,1.98 €,3.95 €/kg,5,0.20,1.50 €,reine-des-reinettes-381.jpg,reine-des-reinettes-381.jpg,reine-des-reinettes-381.jpg,petitcommis_batignolles,Pascal Bassard Primeur,Tous les fruits,Pommes & Poires,Non,Mon Primeur/Pascal Bassard Primeur/Tous les fruits,Mon Primeur/Pascal Bassard Primeur/Tous les produits;;Mon Primeur/Pascal Bassard Primeur/Tous les fruits/Pommes & Poires,,1234OND,,,,France,,Non,,,,,0.500,,Pomme Reine des Reinettes - Au Pas De Courses,Pomme Reine des Reinettes - Pascal Bassard Primeur - Les 500g - ,,,
,MPB17-AUF-1093,410,Le lot de 3 Kiwis,Activé,,lot,2.50 €,Le lot de 3 kiwis,,1,2.50 €,2.5 €/lot,5,0.20,1.90 €,CDV17-lot5kiwis.jpg,CDV17-lot5kiwis.jpg,CDV17-lot5kiwis.jpg,petitcommis_batignolles,Pascal Bassard Primeur,Tous les fruits,Autres fruits,Oui,Mon Primeur/Pascal Bassard Primeur/Tous les fruits,Mon Primeur/Pascal Bassard Primeur/Tous les produits;;Mon Primeur/Pascal Bassard Primeur/Tous les fruits/Autres fruits;;Mon Primeur/Pascal Bassard Primeur/Produits de saison,,123456789OND,,,,Nouvelle-Zélande,,Non,,,,,0.000,,Le lot de 3 Kiwis - Au Pas De Courses,Le lot de 3 Kiwis - Pascal Bassard Primeur - Le lot de 3 kiwis - ,,,
x,MPB17-AUL-1051,600,Courgette ronde,Activé,,kg,5.95 €,Les 500g,0.500,1,2.98 €,5.95 €/kg,5,0.20,2.26 €,courgetteronde.jpg,courgetteronde.jpg,courgetteronde.jpg,petitcommis_batignolles,Pascal Bassard Primeur,Tous les légumes,Autres Légumes,Oui,Mon Primeur/Pascal Bassard Primeur/Tous les légumes,Mon Primeur/Pascal Bassard Primeur/Tous les produits;;Mon Primeur/Pascal Bassard Primeur/Tous les légumes/Autres Légumes;;Mon Primeur/Pascal Bassard Primeur/Produits de saison,,56789,,,,France,,Non,"La courgette est cultivée depuis peu en France, mais elle a su très vite se faire adopter. Ce légume du soleil qui fleure bon la Méditerranée est présent dans les assiettes tout l’été. Facile à préparer, la courgette se consomme sous toutes ses formes. Et sa richesse en vitamines vous donne de l’énergie à la belle saison.",,,,0.500,,Courgette ronde - Au Pas De Courses,"Courgette ronde - Pascal Bassard Primeur - Les 500g - La courgette est cultivée depuis peu en France, mais elle a su très vite se faire adopter. Ce légume du so",,,
,MPB17-EPI-1014,,Capres,Activé,,pot,2.50 €,1 pot de 100g environ,0.100,1,2.50 €,2.5 €/pot,5,0.20,1.90 €,PBP17-Capres.jpg,PBP17-Capres.jpg,PBP17-Capres.jpg,petitcommis_batignolles,Pascal Bassard Primeur,Fruits secs & Epicerie,,Non,Mon Primeur/Pascal Bassard Primeur/Fruits secs & Epicerie,Mon Primeur/Pascal Bassard Primeur/Tous les produits;;Mon Primeur/Pascal Bassard Primeur/Fruits secs & Epicerie,,,,Luxeapers,http://www.luxeapers.es/en/,Espagne,,,Alcaparras Capers Surfines,,,,0.100,,Capres - Au Pas De Courses,Capres - Pascal Bassard Primeur - 1 pot de 100g environ - Alcaparras Capers Surfines,,,
,MPB17-EPI-1011,,Cerneaux de noix,Activé,,pièce,5.95 €,Environ 150g,0.150,1,5.95 €,5.95 €/pièce,5,0.20,4.51 €,PBP17-Cerneaux.jpg,PBP17-Cerneaux.jpg,PBP17-Cerneaux.jpg,petitcommis_batignolles,Pascal Bassard Primeur,Fruits secs & Epicerie,,Non,Mon Primeur/Pascal Bassard Primeur/Fruits secs & Epicerie,Mon Primeur/Pascal Bassard Primeur/Tous les produits;;Mon Primeur/Pascal Bassard Primeur/Fruits secs & Epicerie,,,,,,,,,,,,,0.150,,Cerneaux de noix - Au Pas De Courses,Cerneaux de noix - Pascal Bassard Primeur - Environ 150g - ,,,
,MPB17-EPI-1006,,Chips de Légumes,Activé,,pièce,3.95 €,Environ 100g,0.100,1,3.95 €,3.95 €/pièce,5,0.20,3.00 €,PBP17-Chipslegume.jpg,PBP17-Chipslegume.jpg,PBP17-Chipslegume.jpg,petitcommis_batignolles,Pascal Bassard Primeur,Fruits secs & Epicerie,,Non,Mon Primeur/Pascal Bassard Primeur/Fruits secs & Epicerie,Mon Primeur/Pascal Bassard Primeur/Tous les produits;;Mon Primeur/Pascal Bassard Primeur/Fruits secs & Epicerie,,,,,,,,,,,,,0.100,,Chips de Légumes - Au Pas De Courses,Chips de Légumes - Pascal Bassard Primeur - Environ 100g - ,,,
,MPB17-EPI-1002,,Chips de Pommes à la Cannelle,Activé,1,pièce,2.95 €,Environ 100g,0.100,1,2.95 €,2.95 €/pièce,5,0.20,2.24 €,PBP17-PommeCannelle.jpg,PBP17-PommeCannelle.jpg,PBP17-PommeCannelle.jpg,petitcommis_batignolles,Pascal Bassard Primeur,Fruits secs & Epicerie,,Non,Mon Primeur/Pascal Bassard Primeur/Fruits secs & Epicerie,Mon Primeur/Pascal Bassard Primeur/Tous les produits;;Mon Primeur/Pascal Bassard Primeur/Fruits secs & Epicerie,,,,,,,,,,,,,0.100,,Chips de Pommes à la Cannelle - Au Pas De Courses,Chips de Pommes à la Cannelle - Pascal Bassard Primeur - Environ 100g - ,,,
,MPB17-EPI-1001,,Crackers,Activé,,pièce,2.50 €,Environ 150g,0.150,1,2.50 €,2.5 €/pièce,5,0.20,1.90 €,PBP17-Crackers.jpg,PBP17-Crackers.jpg,PBP17-Crackers.jpg,petitcommis_batignolles,Pascal Bassard Primeur,Fruits secs & Epicerie,,Non,Mon Primeur/Pascal Bassard Primeur/Fruits secs & Epicerie,Mon Primeur/Pascal Bassard Primeur/Tous les produits;;Mon Primeur/Pascal Bassard Primeur/Fruits secs & Epicerie,,,,,,,,,,,,,0.150,,Crackers - Au Pas De Courses,Crackers - Pascal Bassard Primeur - Environ 150g - ,,,
,MPB17-EPI-1016,,Barquette de noisettes décortiquées,Activé,,pièce,6.95 €,1 barquette de 250g environ,0.250,1,6.95 €,6.95 €/pièce,5,0.20,5.27 €,PBP17-Noisettes.jpg,PBP17-Noisettes.jpg,PBP17-Noisettes.jpg,petitcommis_batignolles,Pascal Bassard Primeur,Fruits secs & Epicerie,,Non,Mon Primeur/Pascal Bassard Primeur/Fruits secs & Epicerie,Mon Primeur/Pascal Bassard Primeur/Tous les produits;;Mon Primeur/Pascal Bassard Primeur/Fruits secs & Epicerie,,,,,,,,,,,,,0.250,,Barquette de noisettes décortiquées - Au Pas De Courses,Barquette de noisettes décortiquées - Pascal Bassard Primeur - 1 barquette de 250g environ - ,,,
,MPB17-EPI-1010,,Olives Ails & Fines Herbes,Activé,,pièce,3.95 €,1 barquette de 150g environ,0.150,1,3.95 €,3.95 €/pièce,5,0.20,3.00 €,PBP17-OlivesAils.jpg,PBP17-OlivesAils.jpg,PBP17-OlivesAils.jpg,petitcommis_batignolles,Pascal Bassard Primeur,Fruits secs & Epicerie,,Non,Mon Primeur/Pascal Bassard Primeur/Fruits secs & Epicerie,Mon Primeur/Pascal Bassard Primeur/Tous les produits;;Mon Primeur/Pascal Bassard Primeur/Fruits secs & Epicerie,,,,Croc' Olives,,Maroc,,,"Olives vertes dénoyautées, préparation artisanale. Garanti sans huile de palme.",,,,0.150,,Olives Ails & Fines Herbes - Au Pas De Courses,"Olives Ails & Fines Herbes - Pascal Bassard Primeur - 1 barquette de 150g environ - Olives vertes dénoyautées, préparation artisanale. Garanti sans huile de pal",,,
