,sku,reference_interne_magasin,name,status,on_selection,unite_prix,prix_public,short_description,poids_portion,nbre_portion,price,prix_kilo_site,tax_class_id,marge_arriere,cost,image,small_image,thumbnail,_product_websites,commercant,,,categories,saisonnalite,producteur,lien_producteur,origine,labels_produits,produit_biologique,description,suggestion_utilisation,conseil_commercant,poids_par_pers,weight,notes_com,meta_title,meta_description,us_skus,re_skus,cs_skus
,BDM17-TRA-1077,392,Choux rouge,Activé,,kg,13.00 €,1 portion de 500g environ,0.500,1,6.50 €,13 €/kg,5,0.2,4.93 €,chourouge.jpg,chourouge.jpg,chourouge.jpg,petitcommis_batignolles,Boucherie des Moines,Traiteur,,Mon Boucher/Boucherie des Moines/Traiteur;;Mon Boucher/Boucherie des Moines/Tous,Toute l'année,,,France,,Non,,,,0.120,0.500,Toute l'année,Choux rouge,,,"re::^CDV,re::^MPB17-ARO",
,BDM17-TRA-1261,430,Pomme de terre dauphines artisanales,Activé,,kg,20.90 €,1 portion de 200g environ,0.200,1,4.18 €,20.9 €/kg,5,0.2,3.17 €,pommedauphine.jpg,pommedauphine.jpg,pommedauphine.jpg,petitcommis_batignolles,Boucherie des Moines,Traiteur,,Mon Boucher/Boucherie des Moines/Traiteur;;Mon Boucher/Boucherie des Moines/Tous,Toute l'année,,,France,,Non,,,,0.180,0.200,Toute l'année,Pomme de terre dauphines artisanales,,,"re::^CDV,re::^MPB17-ARO",
,BDM17-TRA-1360,433,Tian aux légumes,0,,kg,20.90 €,1 portion,,1,0.00 €,#DIV/0!,5,0.2,0.00 €,,,,petitcommis_batignolles,Boucherie des Moines,Traiteur,,Mon Boucher/Boucherie des Moines/Traiteur;;Mon Boucher/Boucherie des Moines/Tous,Toute l'année,,,,,Non,,,,0.220,0.000,Toute l'année,Tian aux légumes,,,"re::^CDV,re::^MPB17-ARO",
,BDM17-TRA-1186,437,Gratin dauphinois,Activé,,kg,18.90 €,1 portion de 200g environ,0.200,1,3.78 €,18.9 €/kg,5,0.2,2.87 €,gratindauphinois.jpg,gratindauphinois.jpg,gratindauphinois.jpg,petitcommis_batignolles,Boucherie des Moines,Traiteur,,Mon Boucher/Boucherie des Moines/Traiteur;;Mon Boucher/Boucherie des Moines/Tous,Toute l'année,,,France,,Non,,,,0.250,0.200,Toute l'année,Gratin dauphinois,,,"re::^CDV,re::^MPB17-ARO",
,BDM17-TRA-1187,438,Gratin de choux fleurs,Activé,,kg,18.90 €,1 portion de 200g environ,0.200,1,3.78 €,18.9 €/kg,5,0.2,2.87 €,gratinchoufleur.jpg,gratinchoufleur.jpg,gratinchoufleur.jpg,petitcommis_batignolles,Boucherie des Moines,Traiteur,,Mon Boucher/Boucherie des Moines/Traiteur;;Mon Boucher/Boucherie des Moines/Tous,Toute l'année,,,France,,Non,,,,0.220,0.200,Toute l'année,Gratin de choux fleurs,,,"re::^CDV,re::^MPB17-ARO",
,BDM17-TRA-1370,440,Aligot,0,,kg,22.90 €,1 portion,,1,0.00 €,#DIV/0!,5,0.2,0.00 €,,,,petitcommis_batignolles,Boucherie des Moines,Traiteur,,Mon Boucher/Boucherie des Moines/Traiteur;;Mon Boucher/Boucherie des Moines/Tous,Toute l'année,,,,,Non,,,,0.220,0.000,Toute l'année,Aligot,,,"re::^CDV,re::^MPB17-ARO",
,BDM17-POR-1132,Voir produits 1/2 sel cru,Ensemble porc 1/2 sel pour poté,0,,kg,???,1 portion,???,1,#VALUE!,#VALUE!,5,0.2,#VALUE!,,,,petitcommis_batignolles,Boucherie des Moines,Porc,Porc 1/2 sel cru,Mon Boucher/Boucherie des Moines/Porc;;Mon Boucher/Boucherie des Moines/Tous,Toute l'année,,,,,Non,,,,0.000,#VALUE!,Toute l'année,Ensemble porc 1/2 sel pour poté,,,"re::^CDV,re::^MPB17-ARO",
,BDM17-VOL-1004,,2 Cuisses de canard confites,0,,kg,22.69 €,1 bocal,0.290,1,6.58 €,22.69 €/kg,5,0.2,4.99 €,,,,petitcommis_batignolles,Boucherie des Moines,Volaille,Canard,Mon Boucher/Boucherie des Moines/Volaille;;Mon Boucher/Boucherie des Moines/Tous,Toute l'année,Castaing,,France Saint Sever,,Non,,,,0.000,0.290,Toute l'année,2 Cuisses de canard confites,,,"re::^CDV,re::^MPB17-ARO",
,BDM17-CHA-1203,,2 P’tites saucisses sèches Cornes de Salers,Activé,,pièce,9.80 €,"2 pièces, environ 300g",0.300,2,19.60 €,9.8 €/pièce,5,0.2,14.86 €,BDM17-salerlaborie.jpg,BDM17-salerlaborie.jpg,BDM17-salerlaborie.jpg,petitcommis_batignolles,Boucherie des Moines,Charcuterie,,Mon Boucher/Boucherie des Moines/Charcuterie;;Mon Boucher/Boucherie des Moines/Tous,,Laborie,,France,,Non,"Viande bovine de race Salers, gras de porc.
",,,0.000,0.600,,2 P’tites saucisses sèches Cornes de Salers,"Viande bovine de race Salers, gras de porc.
",,"re::^CDV,re::^MPB17-ARO",
,BDM17-CON-1011,,Airelles au naturel,0,,pièce,4.40 €,,,1,4.40 €,4.4 €/pièce,5,0.2,3.34 €,,,,petitcommis_batignolles,Boucherie des Moines,Conserve,,Mon Boucher/Boucherie des Moines/Conserve;;Mon Boucher/Boucherie des Moines/Tous,Toute l'année,Jacquelin,,,,Non,,,,0.000,0.000,Toute l'année,Airelles au naturel,,,"re::^CDV,re::^MPB17-ARO",
,BDM17-CON-1032,,Bloc de foie gras de canard,0,,pièce,,,,1,0.00 €, €/pièce,5,0.2,0.00 €,,,,petitcommis_batignolles,Boucherie des Moines,Conserve,,Mon Boucher/Boucherie des Moines/Conserve;;Mon Boucher/Boucherie des Moines/Tous,Toute l'année,Désirs et Traditions,,France Gers,,Non,,,,0.000,0.000,Toute l'année,Bloc de foie gras de canard,,,"re::^CDV,re::^MPB17-ARO",
,BDM17-BOE-1037,,Bœuf cuit maison,0,,kg,16.95 €,1 tranche de 180g environ,0.180,1,3.05 €,16.95 €/kg,5,0.2,2.31 €,,,,petitcommis_batignolles,Boucherie des Moines,Bœuf,,Mon Boucher/Boucherie des Moines/Bœuf;;Mon Boucher/Boucherie des Moines/Tous,,,,,,Non,,,,0.000,0.180,Pas dispo tout le temps,Bœuf cuit maison,,,"re::^CDV,re::^MPB17-ARO",
,BDM17-CHA-1039,,Boudin aux châtaignes x2,0,,kg,16.95 €,2 boudins de 180g chacun environ,0.180,2,6.10 €,16.95 €/kg,5,0.2,4.63 €,,,,petitcommis_batignolles,Boucherie des Moines,Charcuterie,Charcuterie crue,Mon Boucher/Boucherie des Moines/Charcuterie;;Mon Boucher/Boucherie des Moines/Tous,Toute l'année,,,,,Non,,,,0.000,0.360,Toute l'année,Boudin aux châtaignes x2,,,"re::^CDV,re::^MPB17-ARO",
,BDM17-CON-1042,,Boudin de Porc Noir de Bigorre,0,,pièce,,1 bocal de 180g,0.180,1,0.00 €, €/pièce,5,0.2,0.00 €,BDM17-boudinbigorre.jpg,BDM17-boudinbigorre.jpg,BDM17-boudinbigorre.jpg,petitcommis_batignolles,Boucherie des Moines,Conserve,,Mon Boucher/Boucherie des Moines/Conserve;;Mon Boucher/Boucherie des Moines/Tous,Toute l'année,Noir de Bigorre,,,,Non,"Tête, viande, sang de porc noir de Bigorre, poireaux, oignons, carottes, thym, laurier, épices",,,0.000,0.180,Toute l'année,Boudin de Porc Noir de Bigorre,"Tête, viande, sang de porc noir de Bigorre, poireaux, oignons, carottes, thym, laurier, épices",,"re::^CDV,re::^MPB17-ARO",
,BDM17-VOL-1055,,Canette des Dombes,0,,kg,,,,1,0.00 €,#DIV/0!,5,0.2,0.00 €,,,,petitcommis_batignolles,Boucherie des Moines,Volaille,Canard,Mon Boucher/Boucherie des Moines/Volaille;;Mon Boucher/Boucherie des Moines/Tous,Toute l'année,"Mieral, Prince des Dombes",,France Bresse,,Non,,,,0.000,0.000,Toute l'année,Canette des Dombes,,,"re::^CDV,re::^MPB17-ARO",
,BDM17-CON-1193,,Chataignes Entières à sec sous vide,Activé,,pièce,7.80 €,1 pot de 420g,0.420,1,7.80 €,7.8 €/pièce,5,0.2,5.91 €,BDM17-chataignesentieres.jpg,BDM17-chataignesentieres.jpg,BDM17-chataignesentieres.jpg,petitcommis_batignolles,Boucherie des Moines,Conserve,,Mon Boucher/Boucherie des Moines/Conserve;;Mon Boucher/Boucherie des Moines/Tous,Toute l'année,Merve Restauration,,France,,Non,,,,,0.420,Toute l'année,Chataignes Entières à sec sous vide,,,"re::^CDV,re::^MPB17-ARO",
,BDM17-VEA-1095,,Côte de veau sans os,0,,kg,38.95 €,,,1,0.00 €,#DIV/0!,5,0.2,0.00 €,,,,petitcommis_batignolles,Boucherie des Moines,Veau,,Mon Boucher/Boucherie des Moines/Veau;;Mon Boucher/Boucherie des Moines/Tous,,,,,,Non,,,,0.000,0.000,Non dispo lors du relevé,Côte de veau sans os,,,"re::^CDV,re::^MPB17-ARO",
,BDM17-VEA-1096,,Côte de Veau x2,0,,kg,27.95 €,2 côtes de 220g chacune environ,0.220,2,12.30 €,27.95 €/kg,5,0.2,9.33 €,cotes_veau.jpg,cotes_veau.jpg,cotes_veau.jpg,petitcommis_batignolles,Boucherie des Moines,Veau,,Mon Boucher/Boucherie des Moines/Veau;;Mon Boucher/Boucherie des Moines/Tous,Toute l'année,,,,,Non,"Issu des côtes premières ou du filet La côte offre une viande moelleuse et savoureuse. La côte première, dite côtelette, est belle, bien charnue, avec une belle noix de viande tendre; son manche est bien droit, elle est légèrement grasse sur les bords.","Elle se cuisine tout simplement, juste grillée ou poêlée à feu modéré pour préserver sa viande délicate ou accompagnée de sauces douces à base de crème, de moutarde ou de concentré de tomates, ou bien plus ou moins relevées d’épices ou de condiments. Elles doivent être sorties 1/2 heure avant d’être mises à cuire : une viande trop froide cuit mal.","Les côtes de veau se conservent, dans leur emballage, 2 à 3 jours au réfrigérateur, dans sa partie la plus froide.",0.000,0.440,Toute l'année,Côte de Veau x2,"Issu des côtes premières ou du filet La côte offre une viande moelleuse et savoureuse. La côte première, dite côtelette, est belle, bien charnue, avec une belle noix de viande tendre; son manche est bien droit, elle est légèrement grasse sur les bords.",,"re::^CDV,re::^MPB17-ARO",
,BDM17-AGN-1129,,Emincé d'agneau,0,,kg,,1 ensemble de 500g environ,0.500,1,0.00 €,0 €/kg,5,0.2,0.00 €,,,,petitcommis_batignolles,Boucherie des Moines,Agneau,,Mon Boucher/Boucherie des Moines/Agneau;;Mon Boucher/Boucherie des Moines/Tous,,,,France Sisteron,Sisteron Label Rouge,Non,,,,0.000,0.500,,Emincé d'agneau,,,"re::^CDV,re::^MPB17-ARO",
,BDM17-BOE-1130,,Emincé de bœuf,0,,kg,,1 ensemble de 500g environ,0.500,1,0.00 €,0 €/kg,5,0.2,0.00 €,,,,petitcommis_batignolles,Boucherie des Moines,Bœuf,,Mon Boucher/Boucherie des Moines/Bœuf;;Mon Boucher/Boucherie des Moines/Tous,,,,,,Non,,,,0.000,0.500,,Emincé de bœuf,,,"re::^CDV,re::^MPB17-ARO",
,BDM17-BOE-1134,,"Ensemble pour Pot au Feu (morceaux de paleron, de gîte, de basse côte ou de macreuse)",0,,kg,,"1 ensemble de 1,5kg environ",1.500,1,0.00 €,0 €/kg,5,0.2,0.00 €,,,,petitcommis_batignolles,Boucherie des Moines,Bœuf,,Mon Boucher/Boucherie des Moines/Bœuf;;Mon Boucher/Boucherie des Moines/Tous,,,,,,Non,,,,0.000,1.500,,"Ensemble pour Pot au Feu (morceaux de paleron, de gîte, de basse côte ou de macreuse)",,,"re::^CDV,re::^MPB17-ARO",
,BDM17-AGN-1142,,Épaule d'agneau sans os roulé,0,,kg,26.95 €,1 épaule,1.000,1,26.95 €,26.95 €/kg,5,0.2,20.44 €,,,,petitcommis_batignolles,Boucherie des Moines,Agneau,,Mon Boucher/Boucherie des Moines/Agneau;;Mon Boucher/Boucherie des Moines/Tous,,,,France Sisteron,Sisteron Label Rouge,Non,"L’épaule d’agneau peut se faire griller, pour une saveur incomparable.","Elles sont faciles à préparer, quelques minutes de cuisson leur suffisent et les légumes de saison les accompagnent de leur couleur de leur parfum.",,0.200,1.000,Fréquent,Épaule d'agneau sans os roulé,"L’épaule d’agneau peut se faire griller, pour une saveur incomparable.",,"re::^CDV,re::^MPB17-ARO",
,BDM17-CON-1161,,Foie gras Canard Sud Ouest cuit,0,,kg,23.40 €,,,1,0.00 €,#DIV/0!,5,0.2,0.00 €,,,,petitcommis_batignolles,Boucherie des Moines,Conserve,Foie Gras,Mon Boucher/Boucherie des Moines/Conserve;;Mon Boucher/Boucherie des Moines/Tous,Toute l'année,,,Franec Sud Ouest,IGP,Non,,,,0.180,0.000,Toute l'année,Foie gras Canard Sud Ouest cuit,,,"re::^CDV,re::^MPB17-ARO",
,BDM17-CON-1164,,Foie gras d'oie entier cuit (conserve),0,,kg,36.00 €,,,1,0.00 €,#DIV/0!,5,0.2,0.00 €,,,,petitcommis_batignolles,Boucherie des Moines,Conserve,Foie Gras,Mon Boucher/Boucherie des Moines/Conserve;;Mon Boucher/Boucherie des Moines/Tous,Toute l'année,,,,,Non,,,,0.150,0.000,Toute l'année,Foie gras d'oie entier cuit (conserve),,,"re::^CDV,re::^MPB17-ARO",
,BDM17-TRA-1165,,Foie gras de canard,0,,kg,138.00 €,,,1,0.00 €,#DIV/0!,5,0.2,0.00 €,,,,petitcommis_batignolles,Boucherie des Moines,Traiteur,,Mon Boucher/Boucherie des Moines/Traiteur;;Mon Boucher/Boucherie des Moines/Tous,Toute l'année,,,,Maison,Non,,,,0.000,0.000,Toute l'année,Foie gras de canard,,,"re::^CDV,re::^MPB17-ARO",
,BDM17-CON-1170,,Foie gras de canard entier des Landes,0,,pièce,,,,1,0.00 €, €/pièce,5,0.2,0.00 €,,,,petitcommis_batignolles,Boucherie des Moines,Conserve,,Mon Boucher/Boucherie des Moines/Conserve;;Mon Boucher/Boucherie des Moines/Tous,Toute l'année,Marie Hot,,France,IGP,Non,,,,0.000,0.000,Toute l'année,Foie gras de canard entier des Landes,,,"re::^CDV,re::^MPB17-ARO",
,BDM17-CON-1171,,Foie gras de canard entier des Landes poivré,0,,pièce,,,,1,0.00 €, €/pièce,5,0.2,0.00 €,,,,petitcommis_batignolles,Boucherie des Moines,Conserve,,Mon Boucher/Boucherie des Moines/Conserve;;Mon Boucher/Boucherie des Moines/Tous,Toute l'année,Marie Hot,,France,IGP,Non,,,,0.000,0.000,Toute l'année,Foie gras de canard entier des Landes poivré,,,"re::^CDV,re::^MPB17-ARO",
,BDM17-CON-1172,,Foie gras de Canard Entier Mi-cuit,0,,kg,34.00 €,1 bocal,0.195,1,6.63 €,34 €/kg,5,0.2,5.03 €,,,,petitcommis_batignolles,Boucherie des Moines,Conserve,Foie Gras,Mon Boucher/Boucherie des Moines/Conserve;;Mon Boucher/Boucherie des Moines/Tous,Toute l'année,Castaing,,,,Non,,,,0.000,0.195,Toute l'année,Foie gras de Canard Entier Mi-cuit,,,"re::^CDV,re::^MPB17-ARO",
,BDM17-CON-1173,,Foie gras entier de canard du Gers Mi-cuit,0,,pièce,,1 bocal,0.120,1,0.00 €, €/pièce,5,0.2,0.00 €,,,,petitcommis_batignolles,Boucherie des Moines,Conserve,Foie Gras,Mon Boucher/Boucherie des Moines/Conserve;;Mon Boucher/Boucherie des Moines/Tous,,Désirs et Traditions,,France Gers,,Non,,,,0.000,0.120,En saison,Foie gras entier de canard du Gers Mi-cuit,,,"re::^CDV,re::^MPB17-ARO",
,BDM17-CON-1176,,Gelée extra de Sauternes,0,,pièce,,1 bocal,0.065,1,0.00 €, €/pièce,5,0.2,0.00 €,,,,petitcommis_batignolles,Boucherie des Moines,Conserve,,Mon Boucher/Boucherie des Moines/Conserve;;Mon Boucher/Boucherie des Moines/Tous,Toute l'année,Marie Hot,,France,IGP,Non,,,,0.000,0.065,Toute l'année,Gelée extra de Sauternes,,,"re::^CDV,re::^MPB17-ARO",
,BDM17-VOL-1177,,Gésier confit,0,,kg,9.98 €,,,1,0.00 €,#DIV/0!,5,0.2,0.00 €,,,,petitcommis_batignolles,Boucherie des Moines,Volaille,Canard,Mon Boucher/Boucherie des Moines/Volaille;;Mon Boucher/Boucherie des Moines/Tous,Toute l'année,Castaing,,,,Non,,,,0.380,0.000,Toute l'année,Gésier confit,,,"re::^CDV,re::^MPB17-ARO",
,BDM17-CON-1178,,Gésiers de canard confits,Activé,,pièce,9.98 €,1 bocal de 380g,0.380,1,9.98 €,9.98 €/pièce,5,0.2,7.57 €,BDM17-gesierconfit.jpg,BDM17-gesierconfit.jpg,BDM17-gesierconfit.jpg,petitcommis_batignolles,Boucherie des Moines,Conserve,,Mon Boucher/Boucherie des Moines/Conserve;;Mon Boucher/Boucherie des Moines/Tous,Toute l'année,Castaing,,,,Non,380g poids net / 190g poids égoutté,,,0.000,0.380,Toute l'année,Gésiers de canard confits,380g poids net / 190g poids égoutté,,"re::^CDV,re::^MPB17-ARO",
,BDM17-CON-1192,,Grand pot de Petits Pois Extra Fins et Carottes à l'étuvée,Activé,,pièce,3.30 €,"1 pot de 660g, 420g net egoutté",0.660,1,3.30 €,3.3 €/pièce,5,0.2,2.50 €,BDM17-grandpotpetitspois.jpg,BDM17-grandpotpetitspois.jpg,BDM17-grandpotpetitspois.jpg,petitcommis_batignolles,Boucherie des Moines,Conserve,,Mon Boucher/Boucherie des Moines/Conserve;;Mon Boucher/Boucherie des Moines/Tous,Toute l'année,Couronne de Dijon,,France,,Non,,,,,0.660,Toute l'année,Grand pot de Petits Pois Extra Fins et Carottes à l'étuvée,,,"re::^CDV,re::^MPB17-ARO",
,BDM17-VOL-1307,,Grouse d'Ecosse,0,,pièce,11.25 €,le lot de 20 pièces,,20,225.00 €,11.25 €/pièce,5,0.2,170.62 €,,,,petitcommis_batignolles,Boucherie des Moines,Volaille,Canard,Mon Boucher/Boucherie des Moines/Volaille;;Mon Boucher/Boucherie des Moines/Tous,Commande 2/3 jours à l'avance,,,Ecosse,,Non,,,,0.000,0.000,Non dispo lors du relevé,Grouse d'Ecosse,,,"re::^CDV,re::^MPB17-ARO",
,BDM17-CON-1194,,Grand pot de haricots blancs préparés,Activé,,pièce,3.30 €,1 pot de 420g,0.660,1,3.30 €,3.3 €/pièce,5,0.2,2.50 €,BDM17-haricotsblancs.jpg,BDM17-haricotsblancs.jpg,BDM17-haricotsblancs.jpg,petitcommis_batignolles,Boucherie des Moines,Conserve,,Mon Boucher/Boucherie des Moines/Conserve;;Mon Boucher/Boucherie des Moines/Tous,Toute l'année,Couronne de Dijon,,France,,Non,,,,,0.660,Toute l'année,Grand pot de haricots blancs préparés,,,"re::^CDV,re::^MPB17-ARO",
,BDM17-CON-1200,,Petit pot de haricots blancs préparés,Activé,,pièce,2.90 €,1 pot de 330g,0.330,1,2.90 €,2.9 €/pièce,5,0.2,2.20 €,BDM17-petitharicot.jpg,BDM17-petitharicot.jpg,BDM17-petitharicot.jpg,petitcommis_batignolles,Boucherie des Moines,Conserve,,Mon Boucher/Boucherie des Moines/Conserve;;Mon Boucher/Boucherie des Moines/Tous,Toute l'année,Couronne de Dijon,,France,,Non,,,,,0.330,Toute l'année,Petit pot de haricots blancs préparés,,,"re::^CDV,re::^MPB17-ARO",
,BDM17-CON-1191,,Grand pot de haricots Lingots Cuisiné à la Tomate à la graisse d'Oie,Activé,,pièce,3.80 €,1 pot de 395g net egoutté,0.660,1,3.80 €,3.8 €/pièce,5,0.2,2.88 €,BDM17-Haricotslingots.jpg,BDM17-Haricotslingots.jpg,BDM17-Haricotslingots.jpg,petitcommis_batignolles,Boucherie des Moines,Conserve,,Mon Boucher/Boucherie des Moines/Conserve;;Mon Boucher/Boucherie des Moines/Tous,Toute l'année,Couronne de Dijon,,France,,Non,,,,,0.660,Toute l'année,Grand pot de haricots Lingots Cuisiné à la Tomate à la graisse d'Oie,,,"re::^CDV,re::^MPB17-ARO",
,BDM17-CON-1201,,Petit pot de haricots Lingots Cuisiné à la Tomate à la graisse d'Oie,Activé,,pièce,3.80 €,"1 pot de 330g, 215g poids net égoutté",0.330,1,3.80 €,3.8 €/pièce,5,0.2,2.88 €,BDM17-petitharicottomate.jpg,BDM17-petitharicottomate.jpg,BDM17-petitharicottomate.jpg,petitcommis_batignolles,Boucherie des Moines,Conserve,,Mon Boucher/Boucherie des Moines/Conserve;;Mon Boucher/Boucherie des Moines/Tous,Toute l'année,Couronne de Dijon,,France,,Non,,,,,0.330,Toute l'année,Petit pot de haricots Lingots Cuisiné à la Tomate à la graisse d'Oie,,,"re::^CDV,re::^MPB17-ARO",
,BDM17-CON-1202,,Petit pot de salsifis,Activé,,pièce,2.75 €,"1 pot de 330g, 205g poids net égoutté",0.330,1,2.75 €,2.75 €/pièce,5,0.2,2.09 €,BDM17-salsifis.jpg,BDM17-salsifis.jpg,BDM17-salsifis.jpg,petitcommis_batignolles,Boucherie des Moines,Conserve,,Mon Boucher/Boucherie des Moines/Conserve;;Mon Boucher/Boucherie des Moines/Tous,Toute l'année,Couronne de Dijon,,France,,Non,,,,,0.330,Toute l'année,Petit pot de salsifis,,,"re::^CDV,re::^MPB17-ARO",
,BDM17-POR-1200,,Jarret 1/2 sel,0,,kg,9.95 €,1 portion,0.300,1,2.99 €,9.95 €/kg,5,0.2,2.26 €,,,,petitcommis_batignolles,Boucherie des Moines,Porc,Porc 1/2 sel cru,Mon Boucher/Boucherie des Moines/Porc;;Mon Boucher/Boucherie des Moines/Tous,Toute l'année,,,,,Non,Partie supérieure des pattes avant ou arrières en salaison.,,,0.000,0.300,Toute l'année,Jarret 1/2 sel,Partie supérieure des pattes avant ou arrières en salaison.,,"re::^CDV,re::^MPB17-ARO",
,BDM17-CON-1210,,Grand pot de lentilles cuisinées à la graisse d'oie,Activé,,pièce,3.80 €,1 bocal de 420g net egoutté,0.660,1,3.80 €,3.8 €/pièce,5,0.2,2.88 €,BDM17-Lentillescuisinees.jpg,BDM17-Lentillescuisinees.jpg,BDM17-Lentillescuisinees.jpg,petitcommis_batignolles,Boucherie des Moines,Conserve,,Mon Boucher/Boucherie des Moines/Conserve;;Mon Boucher/Boucherie des Moines/Tous,Toute l'année,Couronne de Dijon,,France,,Non,660g poids net / 420g poids égoutté,,,0.000,0.660,Toute l'année,Grand pot de lentilles cuisinées à la graisse d'oie,660g poids net / 420g poids égoutté,,"re::^CDV,re::^MPB17-ARO",
,BDM17-CON-1211,,Petit pot de lentilles cuisinées à la graisse d'oie,Activé,,pièce,2.90 €,"1 bocal de 330g, 215g poids net égoutté",0.330,1,2.90 €,2.9 €/pièce,5,0.2,2.20 €,BDM17-Petitlentilles.jpg,BDM17-Petitlentilles.jpg,BDM17-Petitlentilles.jpg,petitcommis_batignolles,Boucherie des Moines,Conserve,,Mon Boucher/Boucherie des Moines/Conserve;;Mon Boucher/Boucherie des Moines/Tous,Toute l'année,Couronne de Dijon,,France,,Non,660g poids net / 420g poids égoutté,,,0.000,0.330,Toute l'année,Petit pot de lentilles cuisinées à la graisse d'oie,660g poids net / 420g poids égoutté,,"re::^CDV,re::^MPB17-ARO",
,BDM17-VOL-1215,,Magret de Canard séché,0,,kg,22.80 €,,,1,0.00 €,#DIV/0!,5,0.2,0.00 €,,,,petitcommis_batignolles,Boucherie des Moines,Volaille,Canard,Mon Boucher/Boucherie des Moines/Volaille;;Mon Boucher/Boucherie des Moines/Tous,Toute l'année,,,,,Non,,,,0.000,0.000,Toute l'année,Magret de Canard séché,,,"re::^CDV,re::^MPB17-ARO",
,BDM17-CON-1218,,Grand pot de marrons à Sec,Activé,,pot,7.80 €,"1 bocal de 720ml, 420g",0.420,1,7.80 €,7.8 €/pot,5,0.2,5.91 €,BDM17-grandsmarrons.jpg,BDM17-grandsmarrons.jpg,BDM17-grandsmarrons.jpg,petitcommis_batignolles,Boucherie des Moines,Conserve,,Mon Boucher/Boucherie des Moines/Conserve;;Mon Boucher/Boucherie des Moines/Tous,Toute l'année,Couronne de Dijon,,,,Non,,,,0.000,0.420,Toute l'année,Grand pot de marrons à Sec,,,"re::^CDV,re::^MPB17-ARO",
,BDM17-VEA-1226,,Noisette de veau,0,,kg,29.95 €,1 tranche,0.150,1,4.49 €,29.95 €/kg,5,0.2,3.41 €,,,,petitcommis_batignolles,Boucherie des Moines,Veau,,Mon Boucher/Boucherie des Moines/Veau;;Mon Boucher/Boucherie des Moines/Tous,Toute l'année,,,,,Non,La noisette (ou mignon) est une pièce moins épaisse et non bardée.,,"Le filet de veau se conserve, au réfrigérateur dans sa partie la plus froide, de 2 à 3 jours dans son emballage d’origine",0.150,0.150,Toute l'année,Noisette de veau,La noisette (ou mignon) est une pièce moins épaisse et non bardée.,,"re::^CDV,re::^MPB17-ARO",
,BDM17-CHA-1238,,Pancetta,Activé,,kg,39.90 €,"1 portion de 100g, en fines tranches",0.100,1,3.99 €,39.9 €/kg,5,0.2,3.03 €,BDM17-pancetta.jpg,BDM17-pancetta.jpg,BDM17-pancetta.jpg,petitcommis_batignolles,Boucherie des Moines,Charcuterie,,Mon Boucher/Boucherie des Moines/Charcuterie;;Mon Boucher/Boucherie des Moines/Tous,Toute l'année,,,Italie,,Non,"La pancetta IPA est un produit de la charcuterie italienne à base de poitrine de porc salée, poivrée et séchée pendant environ trois mois.
Elle peut être fumée ou non. Présentée souvent en roulade comme un gros saucisson, il en existe une vingtaine de type.",,,0.060,0.100,Toute l'année,Pancetta,"La pancetta IPA est un produit de la charcuterie italienne à base de poitrine de porc salée, poivrée et séchée pendant environ trois mois.
Elle peut être fumée ou non. Présentée souvent en roulade comme un gros saucisson, il en existe une vingtaine de type.",,"re::^CDV,re::^MPB17-ARO",
